BAG_huisnummer,BAG_huisletter,BAG_huisnummertoevoeging,BAG_postcode,BAG_openbareruimtenaam,BAG_woonplaatsnaam,Energielabel,Energielabels_Bouwjaar,full_address,longitude,latitude,building_polygon_wkt,busy_roads
31,,2,1072BC,Eerste Jacob van Campenstraat,Amsterdam,D,1930,"Eerste Jacob van Campenstraat 31 2, 1072BC, Amsterdam",4.88925372,52.35756336,"MULTIPOLYGON (((4.8893147 52.3577025,4.8893082 52.35766,4.8893027 52.3576236,4.8892872 52.3575225,4.8891981 52.3575276,4.8892132 52.3576266,4.8892258 52.3577076,4.8892771 52.3577047,4.8893147 52.3577025)))",0
31,,1,1072BC,Eerste Jacob van Campenstraat,Amsterdam,C,1879,"Eerste Jacob van Campenstraat 31 1, 1072BC, Amsterdam",4.88925372,52.35756336,"MULTIPOLYGON (((4.8893147 52.3577025,4.8893082 52.35766,4.8893027 52.3576236,4.8892872 52.3575225,4.8891981 52.3575276,4.8892132 52.3576266,4.8892258 52.3577076,4.8892771 52.3577047,4.8893147 52.3577025)))",0
28,,2,1072BE,Eerste Jacob van Campenstraat,Amsterdam,D,1897,"Eerste Jacob van Campenstraat 28 2, 1072BE, Amsterdam",4.88836004,52.35740681,"MULTIPOLYGON (((4.8884152 52.3574376,4.8884005 52.3573411,4.8883172 52.3573458,4.8883319 52.3574423,4.8884152 52.3574376)))",0
28,,1,1072BE,Eerste Jacob van Campenstraat,Amsterdam,A,1876,"Eerste Jacob van Campenstraat 28 1, 1072BE, Amsterdam",4.88836004,52.35740681,"MULTIPOLYGON (((4.8884152 52.3574376,4.8884005 52.3573411,4.8883172 52.3573458,4.8883319 52.3574423,4.8884152 52.3574376)))",0
27,,2,1072BC,Eerste Jacob van Campenstraat,Amsterdam,A,1878,"Eerste Jacob van Campenstraat 27 2, 1072BC, Amsterdam",4.88903354,52.35756244,"MULTIPOLYGON (((4.8891168 52.3576709,4.8890958 52.3575334,4.8889915 52.3575394,4.889008 52.3576383,4.889059 52.3576354,4.8890649 52.3576739,4.8891168 52.3576709)))",0
27,,H,1072BC,Eerste Jacob van Campenstraat,Amsterdam,F,1875,"Eerste Jacob van Campenstraat 27 H, 1072BC, Amsterdam",4.88903354,52.35756244,"MULTIPOLYGON (((4.8891168 52.3576709,4.8890958 52.3575334,4.8889915 52.3575394,4.889008 52.3576383,4.889059 52.3576354,4.8890649 52.3576739,4.8891168 52.3576709)))",0
26,,2,1072BE,Eerste Jacob van Campenstraat,Amsterdam,D,1930,"Eerste Jacob van Campenstraat 26 2, 1072BE, Amsterdam",4.88828654,52.35741549,"MULTIPOLYGON (((4.8883319 52.3574423,4.8883172 52.3573458,4.8882368 52.3573504,4.8882515 52.3574469,4.8883319 52.3574423)))",0
26,,1,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1905,"Eerste Jacob van Campenstraat 26 1, 1072BE, Amsterdam",4.88828654,52.35741549,"MULTIPOLYGON (((4.8883319 52.3574423,4.8883172 52.3573458,4.8882368 52.3573504,4.8882515 52.3574469,4.8883319 52.3574423)))",0
26,,H,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 26 H, 1072BE, Amsterdam",4.88828654,52.35741549,"MULTIPOLYGON (((4.8883319 52.3574423,4.8883172 52.3573458,4.8882368 52.3573504,4.8882515 52.3574469,4.8883319 52.3574423)))",0
25,,3,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 25 3, 1072BB, Amsterdam",4.88871031,52.35758804,"MULTIPOLYGON (((4.8887918 52.3576502,4.888775 52.3575519,4.8886578 52.3575586,4.8886782 52.3576924,4.8887974 52.3576861,4.8887918 52.3576502)))",0
25,,2,1072BB,Eerste Jacob van Campenstraat,Amsterdam,E,1875,"Eerste Jacob van Campenstraat 25 2, 1072BB, Amsterdam",4.88871031,52.35758804,"MULTIPOLYGON (((4.8887918 52.3576502,4.888775 52.3575519,4.8886578 52.3575586,4.8886782 52.3576924,4.8887974 52.3576861,4.8887918 52.3576502)))",0
25,,1,1072BB,Eerste Jacob van Campenstraat,Amsterdam,B,1875,"Eerste Jacob van Campenstraat 25 1, 1072BB, Amsterdam",4.88871031,52.35758804,"MULTIPOLYGON (((4.8887918 52.3576502,4.888775 52.3575519,4.8886578 52.3575586,4.8886782 52.3576924,4.8887974 52.3576861,4.8887918 52.3576502)))",0
25,,H,1072BB,Eerste Jacob van Campenstraat,Amsterdam,A,1875,"Eerste Jacob van Campenstraat 25 H, 1072BB, Amsterdam",4.88871031,52.35758804,"MULTIPOLYGON (((4.8887918 52.3576502,4.888775 52.3575519,4.8886578 52.3575586,4.8886782 52.3576924,4.8887974 52.3576861,4.8887918 52.3576502)))",0
24,,2,1072BE,Eerste Jacob van Campenstraat,Amsterdam,G,1900,"Eerste Jacob van Campenstraat 24 2, 1072BE, Amsterdam",4.88821315,52.35741518,"MULTIPOLYGON (((4.8882515 52.3574469,4.8882368 52.3573504,4.8881564 52.357355,4.8881711 52.3574515,4.8882515 52.3574469)))",0
24,,1,1072BE,Eerste Jacob van Campenstraat,Amsterdam,G,1930,"Eerste Jacob van Campenstraat 24 1, 1072BE, Amsterdam",4.88821315,52.35741518,"MULTIPOLYGON (((4.8882515 52.3574469,4.8882368 52.3573504,4.8881564 52.357355,4.8881711 52.3574515,4.8882515 52.3574469)))",0
24,,H,1072BE,Eerste Jacob van Campenstraat,Amsterdam,D,1930,"Eerste Jacob van Campenstraat 24 H, 1072BE, Amsterdam",4.88821315,52.35741518,"MULTIPOLYGON (((4.8882515 52.3574469,4.8882368 52.3573504,4.8881564 52.357355,4.8881711 52.3574515,4.8882515 52.3574469)))",0
23,,3,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 23 3, 1072BB, Amsterdam",4.88862213,52.35759666,,0
23,,2,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 23 2, 1072BB, Amsterdam",4.88862213,52.35759666,,0
23,,1,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 23 1, 1072BB, Amsterdam",4.88862213,52.35759666,,0
23,,H,1072BB,Eerste Jacob van Campenstraat,Amsterdam,A,1875,"Eerste Jacob van Campenstraat 23 H, 1072BB, Amsterdam",4.88862213,52.35759666,,0
21,,3,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1875,"Eerste Jacob van Campenstraat 21 3, 1072BB, Amsterdam",4.88851938,52.35759622,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
21,,2,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1876,"Eerste Jacob van Campenstraat 21 2, 1072BB, Amsterdam",4.88851938,52.35759622,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
21,,1,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 21 1, 1072BB, Amsterdam",4.88851938,52.35759622,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
21,,H,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1875,"Eerste Jacob van Campenstraat 21 H, 1072BB, Amsterdam",4.88851938,52.35759622,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
19,,3R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1875,"Eerste Jacob van Campenstraat 19 3R, 1072BB, Amsterdam",4.88838727,52.35759567,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
19,,3L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 19 3L, 1072BB, Amsterdam",4.88838727,52.35759567,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
19,,2R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 19 2R, 1072BB, Amsterdam",4.88838727,52.35759567,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
19,,2L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,B,1875,"Eerste Jacob van Campenstraat 19 2L, 1072BB, Amsterdam",4.88838727,52.35759567,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
19,,1R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 19 1R, 1072BB, Amsterdam",4.88838727,52.35759567,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
19,,1L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 19 1L, 1072BB, Amsterdam",4.88838727,52.35759567,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
19,,HL,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1876,"Eerste Jacob van Campenstraat 19 HL, 1072BB, Amsterdam",4.88838727,52.35759567,"MULTIPOLYGON (((4.8885868 52.3576976,4.8885664 52.3575638,4.8882982 52.3575791,4.8883134 52.3576785,4.8883144 52.3576852,4.8884912 52.3576751,4.8884902 52.3576684,4.8885437 52.3576653,4.8885489 52.3576997,4.8885868 52.3576976)))",0
18,,3V,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1900,"Eerste Jacob van Campenstraat 18 3V, 1072BE, Amsterdam",4.88791937,52.35743192,,0
18,,3A,1072BE,Eerste Jacob van Campenstraat,Amsterdam,B,1872,"Eerste Jacob van Campenstraat 18 3A, 1072BE, Amsterdam",4.88791937,52.35743192,,0
18,,2V,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1900,"Eerste Jacob van Campenstraat 18 2V, 1072BE, Amsterdam",4.88791937,52.35743192,,0
18,,2A,1072BE,Eerste Jacob van Campenstraat,Amsterdam,B,1900,"Eerste Jacob van Campenstraat 18 2A, 1072BE, Amsterdam",4.88791937,52.35743192,,0
18,,1V,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 18 1V, 1072BE, Amsterdam",4.88791937,52.35743192,,0
18,,1A,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1872,"Eerste Jacob van Campenstraat 18 1A, 1072BE, Amsterdam",4.88791937,52.35743192,,0
17,,3R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,F,1875,"Eerste Jacob van Campenstraat 17 3R, 1072BB, Amsterdam",4.88824028,52.35761302,"MULTIPOLYGON (((4.8883134 52.3576785,4.8882982 52.3575791,4.8881623 52.3575869,4.8881775 52.3576863,4.8882162 52.357684,4.8882192 52.3577037,4.8882776 52.3577004,4.8882746 52.3576807,4.8883134 52.3576785)))",0
17,,3L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 17 3L, 1072BB, Amsterdam",4.88824028,52.35761302,"MULTIPOLYGON (((4.8883134 52.3576785,4.8882982 52.3575791,4.8881623 52.3575869,4.8881775 52.3576863,4.8882162 52.357684,4.8882192 52.3577037,4.8882776 52.3577004,4.8882746 52.3576807,4.8883134 52.3576785)))",0
17,,2R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 17 2R, 1072BB, Amsterdam",4.88824028,52.35761302,"MULTIPOLYGON (((4.8883134 52.3576785,4.8882982 52.3575791,4.8881623 52.3575869,4.8881775 52.3576863,4.8882162 52.357684,4.8882192 52.3577037,4.8882776 52.3577004,4.8882746 52.3576807,4.8883134 52.3576785)))",0
17,,2L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1900,"Eerste Jacob van Campenstraat 17 2L, 1072BB, Amsterdam",4.88824028,52.35761302,"MULTIPOLYGON (((4.8883134 52.3576785,4.8882982 52.3575791,4.8881623 52.3575869,4.8881775 52.3576863,4.8882162 52.357684,4.8882192 52.3577037,4.8882776 52.3577004,4.8882746 52.3576807,4.8883134 52.3576785)))",0
17,,1R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1876,"Eerste Jacob van Campenstraat 17 1R, 1072BB, Amsterdam",4.88824028,52.35761302,"MULTIPOLYGON (((4.8883134 52.3576785,4.8882982 52.3575791,4.8881623 52.3575869,4.8881775 52.3576863,4.8882162 52.357684,4.8882192 52.3577037,4.8882776 52.3577004,4.8882746 52.3576807,4.8883134 52.3576785)))",0
17,,1L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 17 1L, 1072BB, Amsterdam",4.88824028,52.35761302,"MULTIPOLYGON (((4.8883134 52.3576785,4.8882982 52.3575791,4.8881623 52.3575869,4.8881775 52.3576863,4.8882162 52.357684,4.8882192 52.3577037,4.8882776 52.3577004,4.8882746 52.3576807,4.8883134 52.3576785)))",0
17,,HL,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1875,"Eerste Jacob van Campenstraat 17 HL, 1072BB, Amsterdam",4.88824028,52.35761302,"MULTIPOLYGON (((4.8883134 52.3576785,4.8882982 52.3575791,4.8881623 52.3575869,4.8881775 52.3576863,4.8882162 52.357684,4.8882192 52.3577037,4.8882776 52.3577004,4.8882746 52.3576807,4.8883134 52.3576785)))",0
16,,3,1072BE,Eerste Jacob van Campenstraat,Amsterdam,F,1900,"Eerste Jacob van Campenstraat 16 3, 1072BE, Amsterdam",4.88783120,52.35744053,,0
16,,2V,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 16 2V, 1072BE, Amsterdam",4.88783120,52.35744053,,0
16,,2A,1072BE,Eerste Jacob van Campenstraat,Amsterdam,B,1900,"Eerste Jacob van Campenstraat 16 2A, 1072BE, Amsterdam",4.88783120,52.35744053,,0
16,,1V,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 16 1V, 1072BE, Amsterdam",4.88783120,52.35744053,,0
16,,1A,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1900,"Eerste Jacob van Campenstraat 16 1A, 1072BE, Amsterdam",4.88783120,52.35744053,,0
15,,3R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 15 3R, 1072BB, Amsterdam",4.88810807,52.35762145,"MULTIPOLYGON (((4.8881775 52.3576863,4.8881623 52.3575869,4.8880264 52.3575947,4.8880415 52.357694,4.8880803 52.3576918,4.8880833 52.3577115,4.8881417 52.3577082,4.8881387 52.3576885,4.8881775 52.3576863)))",0
15,,3L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 15 3L, 1072BB, Amsterdam",4.88810807,52.35762145,"MULTIPOLYGON (((4.8881775 52.3576863,4.8881623 52.3575869,4.8880264 52.3575947,4.8880415 52.357694,4.8880803 52.3576918,4.8880833 52.3577115,4.8881417 52.3577082,4.8881387 52.3576885,4.8881775 52.3576863)))",0
15,,2R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1875,"Eerste Jacob van Campenstraat 15 2R, 1072BB, Amsterdam",4.88810807,52.35762145,"MULTIPOLYGON (((4.8881775 52.3576863,4.8881623 52.3575869,4.8880264 52.3575947,4.8880415 52.357694,4.8880803 52.3576918,4.8880833 52.3577115,4.8881417 52.3577082,4.8881387 52.3576885,4.8881775 52.3576863)))",0
15,,2L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1876,"Eerste Jacob van Campenstraat 15 2L, 1072BB, Amsterdam",4.88810807,52.35762145,"MULTIPOLYGON (((4.8881775 52.3576863,4.8881623 52.3575869,4.8880264 52.3575947,4.8880415 52.357694,4.8880803 52.3576918,4.8880833 52.3577115,4.8881417 52.3577082,4.8881387 52.3576885,4.8881775 52.3576863)))",0
15,,1R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1876,"Eerste Jacob van Campenstraat 15 1R, 1072BB, Amsterdam",4.88810807,52.35762145,"MULTIPOLYGON (((4.8881775 52.3576863,4.8881623 52.3575869,4.8880264 52.3575947,4.8880415 52.357694,4.8880803 52.3576918,4.8880833 52.3577115,4.8881417 52.3577082,4.8881387 52.3576885,4.8881775 52.3576863)))",0
15,,1L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1876,"Eerste Jacob van Campenstraat 15 1L, 1072BB, Amsterdam",4.88810807,52.35762145,"MULTIPOLYGON (((4.8881775 52.3576863,4.8881623 52.3575869,4.8880264 52.3575947,4.8880415 52.357694,4.8880803 52.3576918,4.8880833 52.3577115,4.8881417 52.3577082,4.8881387 52.3576885,4.8881775 52.3576863)))",0
15,,HR,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 15 HR, 1072BB, Amsterdam",4.88810807,52.35762145,"MULTIPOLYGON (((4.8881775 52.3576863,4.8881623 52.3575869,4.8880264 52.3575947,4.8880415 52.357694,4.8880803 52.3576918,4.8880833 52.3577115,4.8881417 52.3577082,4.8881387 52.3576885,4.8881775 52.3576863)))",0
15,,HL,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 15 HL, 1072BB, Amsterdam",4.88810807,52.35762145,"MULTIPOLYGON (((4.8881775 52.3576863,4.8881623 52.3575869,4.8880264 52.3575947,4.8880415 52.357694,4.8880803 52.3576918,4.8880833 52.3577115,4.8881417 52.3577082,4.8881387 52.3576885,4.8881775 52.3576863)))",0
14,,3A,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1900,"Eerste Jacob van Campenstraat 14 3A, 1072BE, Amsterdam",4.88774303,52.35744915,,0
14,,2V,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1900,"Eerste Jacob van Campenstraat 14 2V, 1072BE, Amsterdam",4.88774303,52.35744915,,0
14,,2A,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1872,"Eerste Jacob van Campenstraat 14 2A, 1072BE, Amsterdam",4.88774303,52.35744915,,0
14,,1V,1072BE,Eerste Jacob van Campenstraat,Amsterdam,D,1900,"Eerste Jacob van Campenstraat 14 1V, 1072BE, Amsterdam",4.88774303,52.35744915,,0
14,,H,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 14 H, 1072BE, Amsterdam",4.88774303,52.35744915,,0
13,,3R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 13 3R, 1072BB, Amsterdam",4.88794651,52.35762976,"MULTIPOLYGON (((4.8880415 52.357694,4.8880264 52.3575947,4.8878904 52.3576025,4.8879056 52.3577018,4.8879443 52.3576996,4.8879473 52.3577193,4.8880058 52.3577159,4.8880028 52.3576962,4.8880415 52.357694)))",0
13,,3L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,F,1875,"Eerste Jacob van Campenstraat 13 3L, 1072BB, Amsterdam",4.88794651,52.35762976,"MULTIPOLYGON (((4.8880415 52.357694,4.8880264 52.3575947,4.8878904 52.3576025,4.8879056 52.3577018,4.8879443 52.3576996,4.8879473 52.3577193,4.8880058 52.3577159,4.8880028 52.3576962,4.8880415 52.357694)))",0
13,,2R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1900,"Eerste Jacob van Campenstraat 13 2R, 1072BB, Amsterdam",4.88794651,52.35762976,"MULTIPOLYGON (((4.8880415 52.357694,4.8880264 52.3575947,4.8878904 52.3576025,4.8879056 52.3577018,4.8879443 52.3576996,4.8879473 52.3577193,4.8880058 52.3577159,4.8880028 52.3576962,4.8880415 52.357694)))",0
13,,2L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1876,"Eerste Jacob van Campenstraat 13 2L, 1072BB, Amsterdam",4.88794651,52.35762976,"MULTIPOLYGON (((4.8880415 52.357694,4.8880264 52.3575947,4.8878904 52.3576025,4.8879056 52.3577018,4.8879443 52.3576996,4.8879473 52.3577193,4.8880058 52.3577159,4.8880028 52.3576962,4.8880415 52.357694)))",0
13,,1R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 13 1R, 1072BB, Amsterdam",4.88794651,52.35762976,"MULTIPOLYGON (((4.8880415 52.357694,4.8880264 52.3575947,4.8878904 52.3576025,4.8879056 52.3577018,4.8879443 52.3576996,4.8879473 52.3577193,4.8880058 52.3577159,4.8880028 52.3576962,4.8880415 52.357694)))",0
13,,1L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1876,"Eerste Jacob van Campenstraat 13 1L, 1072BB, Amsterdam",4.88794651,52.35762976,"MULTIPOLYGON (((4.8880415 52.357694,4.8880264 52.3575947,4.8878904 52.3576025,4.8879056 52.3577018,4.8879443 52.3576996,4.8879473 52.3577193,4.8880058 52.3577159,4.8880028 52.3576962,4.8880415 52.357694)))",0
13,,HR,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 13 HR, 1072BB, Amsterdam",4.88794651,52.35762976,"MULTIPOLYGON (((4.8880415 52.357694,4.8880264 52.3575947,4.8878904 52.3576025,4.8879056 52.3577018,4.8879443 52.3576996,4.8879473 52.3577193,4.8880058 52.3577159,4.8880028 52.3576962,4.8880415 52.357694)))",0
13,,HL,1072BB,Eerste Jacob van Campenstraat,Amsterdam,E,1875,"Eerste Jacob van Campenstraat 13 HL, 1072BB, Amsterdam",4.88794651,52.35762976,"MULTIPOLYGON (((4.8880415 52.357694,4.8880264 52.3575947,4.8878904 52.3576025,4.8879056 52.3577018,4.8879443 52.3576996,4.8879473 52.3577193,4.8880058 52.3577159,4.8880028 52.3576962,4.8880415 52.357694)))",0
12,,3,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 12 3, 1072BE, Amsterdam",4.88764028,52.35744871,,0
12,,2V,1072BE,Eerste Jacob van Campenstraat,Amsterdam,F,1900,"Eerste Jacob van Campenstraat 12 2V, 1072BE, Amsterdam",4.88764028,52.35744871,,0
12,,2A,1072BE,Eerste Jacob van Campenstraat,Amsterdam,B,1900,"Eerste Jacob van Campenstraat 12 2A, 1072BE, Amsterdam",4.88764028,52.35744871,,0
12,,1,1072BE,Eerste Jacob van Campenstraat,Amsterdam,C,1900,"Eerste Jacob van Campenstraat 12 1, 1072BE, Amsterdam",4.88764028,52.35744871,,0
11,,3L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1875,"Eerste Jacob van Campenstraat 11 3L, 1072BB, Amsterdam",4.88781420,52.35764718,"MULTIPOLYGON (((4.8879056 52.3577018,4.8878904 52.3576025,4.8877165 52.3576124,4.8877317 52.3577117,4.8877327 52.3577184,4.8879066 52.3577085,4.8879056 52.3577018)))",0
11,,2R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,D,1876,"Eerste Jacob van Campenstraat 11 2R, 1072BB, Amsterdam",4.88781420,52.35764718,"MULTIPOLYGON (((4.8879056 52.3577018,4.8878904 52.3576025,4.8877165 52.3576124,4.8877317 52.3577117,4.8877327 52.3577184,4.8879066 52.3577085,4.8879056 52.3577018)))",0
11,,2L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 11 2L, 1072BB, Amsterdam",4.88781420,52.35764718,"MULTIPOLYGON (((4.8879056 52.3577018,4.8878904 52.3576025,4.8877165 52.3576124,4.8877317 52.3577117,4.8877327 52.3577184,4.8879066 52.3577085,4.8879056 52.3577018)))",0
11,,1R,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 11 1R, 1072BB, Amsterdam",4.88781420,52.35764718,"MULTIPOLYGON (((4.8879056 52.3577018,4.8878904 52.3576025,4.8877165 52.3576124,4.8877317 52.3577117,4.8877327 52.3577184,4.8879066 52.3577085,4.8879056 52.3577018)))",0
11,,1L,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1900,"Eerste Jacob van Campenstraat 11 1L, 1072BB, Amsterdam",4.88781420,52.35764718,"MULTIPOLYGON (((4.8879056 52.3577018,4.8878904 52.3576025,4.8877165 52.3576124,4.8877317 52.3577117,4.8877327 52.3577184,4.8879066 52.3577085,4.8879056 52.3577018)))",0
11,,HR,1072BB,Eerste Jacob van Campenstraat,Amsterdam,C,1876,"Eerste Jacob van Campenstraat 11 HR, 1072BB, Amsterdam",4.88781420,52.35764718,"MULTIPOLYGON (((4.8879056 52.3577018,4.8878904 52.3576025,4.8877165 52.3576124,4.8877317 52.3577117,4.8877327 52.3577184,4.8879066 52.3577085,4.8879056 52.3577018)))",0
